heart block,peripheral edema
heart block,weight gain
heart block,weakness
colonic polyp,blood in stool
colonic polyp,flatulence
colonic polyp,sharp abdominal pain
colonic polyp,diarrhea
colonic polyp,pain of the anus
colonic polyp,heartburn
colonic polyp,upper abdominal pain
colonic polyp,rectal bleeding
magnesium deficiency,shortness of breath
magnesium deficiency,sharp chest pain
magnesium deficiency,dizziness
magnesium deficiency,leg pain
female infertility of unknown cause,pain during intercourse
female infertility of unknown cause,scanty menstrual flow
female infertility of unknown cause,long menstrual periods
female infertility of unknown cause,unpredictable menstruation
female infertility of unknown cause,infertility
pericarditis,shortness of breath
pericarditis,sharp chest pain
pericarditis,chest tightness
pericarditis,palpitations
pericarditis,sharp abdominal pain
pericarditis,lower body pain
attention deficit hyperactivity disorder (adhd),anxiety and nervousness
attention deficit hyperactivity disorder (adhd),depression
attention deficit hyperactivity disorder (adhd),depressive or psychotic symptoms
attention deficit hyperactivity disorder (adhd),lack of growth
attention deficit hyperactivity disorder (adhd),hostile behavior
attention deficit hyperactivity disorder (adhd),drug abuse
attention deficit hyperactivity disorder (adhd),restlessness
attention deficit hyperactivity disorder (adhd),temper problems
attention deficit hyperactivity disorder (adhd),antisocial behavior
pulmonic valve disease,shortness of breath
pulmonic valve disease,emotional symptoms
tietze syndrome,shortness of breath
tietze syndrome,sharp chest pain
tietze syndrome,chest tightness
tietze syndrome,cough
tietze syndrome,nausea
tietze syndrome,loss of sensation
tietze syndrome,difficulty breathing
tietze syndrome,rib pain
cranial nerve palsy,abnormal involuntary movements
cranial nerve palsy,difficulty speaking
cranial nerve palsy,headache
cranial nerve palsy,facial pain
cranial nerve palsy,diminished vision
cranial nerve palsy,double vision
cranial nerve palsy,abnormal movement of eyelid
cranial nerve palsy,symptoms of the face
injury to the arm,hand or finger pain
injury to the arm,wrist pain
injury to the arm,hand or finger swelling
injury to the arm,arm pain
injury to the arm,wrist swelling
injury to the arm,arm stiffness or tightness
injury to the arm,arm swelling
injury to the arm,bones are painful
injury to the arm,elbow pain
injury to the arm,loss of sensation
injury to the arm,joint pain
injury to the arm,elbow swelling
conversion disorder,anxiety and nervousness
conversion disorder,depression
conversion disorder,cough
conversion disorder,seizures
complex regional pain syndrome,abnormal involuntary movements
complex regional pain syndrome,leg pain
complex regional pain syndrome,hand or finger pain
complex regional pain syndrome,arm pain
complex regional pain syndrome,back pain
complex regional pain syndrome,neck pain
complex regional pain syndrome,low back pain
complex regional pain syndrome,foot or toe pain
complex regional pain syndrome,problems with movement
complex regional pain syndrome,loss of sensation
complex regional pain syndrome,paresthesia
complex regional pain syndrome,ache all over
otosclerosis,dizziness
otosclerosis,diminished hearing
otosclerosis,emotional symptoms
injury to the trunk,sharp chest pain
injury to the trunk,symptoms of the scrotum and testes
injury to the trunk,headache
injury to the trunk,wrist pain
injury to the trunk,back pain
injury to the trunk,neck pain
injury to the trunk,low back pain
injury to the trunk,bones are painful
injury to the trunk,shoulder pain
injury to the trunk,lower body pain
injury to the trunk,rib pain
hypothyroidism,hot flashes
hypothyroidism,wrist swelling
hypothyroidism,weight gain
hypothyroidism,muscle pain
hypothyroidism,fatigue
hypothyroidism,too little hair
primary insomnia,anxiety and nervousness
primary insomnia,insomnia
primary insomnia,abnormal involuntary movements
primary insomnia,fatigue
primary insomnia,delusions or hallucinations
primary insomnia,sleepiness
primary insomnia,abnormal breathing sounds
lice,cough
lice,nasal congestion
lice,itching of skin
lice,itchy scalp
lice,leg lump or mass
vitamin b12 deficiency,hot flashes
vitamin b12 deficiency,problems with movement
vitamin b12 deficiency,knee stiffness or tightness
vitamin b12 deficiency,disturbance of memory
vitamin b12 deficiency,fatigue
diabetes,weight gain
diabetes,thirst
vulvodynia,sharp abdominal pain
vulvodynia,nausea
vulvodynia,painful urination
vulvodynia,lower abdominal pain
vulvodynia,vaginal discharge
vulvodynia,back pain
vulvodynia,pain during pregnancy
vulvodynia,pelvic pain
vulvodynia,burning abdominal pain
vulvodynia,vaginal pain
vulvodynia,side pain
vulvodynia,cramps and spasms
endometriosis,sharp abdominal pain
endometriosis,lower abdominal pain
endometriosis,hot flashes
endometriosis,intermenstrual bleeding
endometriosis,pelvic pain
endometriosis,burning abdominal pain
endometriosis,heavy menstrual flow
endometriosis,painful menstruation
endometriosis,infertility
vasculitis,dizziness
vasculitis,leg pain
vasculitis,headache
vasculitis,skin lesion
vasculitis,foot or toe swelling
vasculitis,leg stiffness or tightness
vasculitis,lymphedema
vasculitis,skin rash
concussion,dizziness
concussion,difficulty speaking
concussion,vomiting
concussion,headache
concussion,nausea
concussion,facial pain
concussion,double vision
concussion,back pain
concussion,neck pain
concussion,disturbance of memory
concussion,rib pain
concussion,sleepiness
oral leukoplakia,skin swelling
oral leukoplakia,elbow weakness
oral leukoplakia,tongue lesions
chronic kidney disease,shortness of breath
chronic kidney disease,peripheral edema
chronic kidney disease,feeling cold
chronic kidney disease,fatigue
chronic kidney disease,symptoms of the kidneys
bladder disorder,retention of urine
bladder disorder,suprapubic pain
bladder disorder,sharp abdominal pain
bladder disorder,painful urination
bladder disorder,involuntary urination
bladder disorder,frequent urination
bladder disorder,lower abdominal pain
bladder disorder,blood in urine
bladder disorder,symptoms of bladder
chorioretinitis,diminished vision
chorioretinitis,double vision
chorioretinitis,pain in eye
chorioretinitis,spots or clouds in vision
chorioretinitis,muscle swelling
priapism,elbow weakness
priapism,abusing alcohol
priapism,painful urination
priapism,penis pain
myositis,leg pain
myositis,hip pain
myositis,headache
myositis,knee pain
myositis,problems with movement
myositis,loss of sensation
mononucleosis,sore throat
mononucleosis,cough
mononucleosis,nasal congestion
mononucleosis,feeling ill
mononucleosis,headache
mononucleosis,swollen lymph nodes
mononucleosis,fever
mononucleosis,skin rash
neuralgia,leg pain
neuralgia,hip pain
neuralgia,headache
neuralgia,arm pain
neuralgia,back pain
neuralgia,neck pain
neuralgia,low back pain
neuralgia,loss of sensation
neuralgia,shoulder pain
neuralgia,ache all over
polycystic kidney disease,retention of urine
polycystic kidney disease,sharp abdominal pain
polycystic kidney disease,blood in urine
polycystic kidney disease,skin growth
polycystic kidney disease,back pain
polycystic kidney disease,low back pain
polycystic kidney disease,side pain
polycystic kidney disease,kidney mass
bipolar disorder,anxiety and nervousness
bipolar disorder,depression
bipolar disorder,depressive or psychotic symptoms
bipolar disorder,insomnia
bipolar disorder,abusing alcohol
bipolar disorder,excessive anger
bipolar disorder,delusions or hallucinations
bipolar disorder,temper problems
bipolar disorder,fears and phobias
bipolar disorder,obsessions and compulsions
amyloidosis,anxiety and nervousness
amyloidosis,shortness of breath
amyloidosis,wrist weakness
chronic inflammatory demyelinating polyneuropathy (cidp),dizziness
chronic inflammatory demyelinating polyneuropathy (cidp),problems with movement
chronic inflammatory demyelinating polyneuropathy (cidp),weakness
chronic inflammatory demyelinating polyneuropathy (cidp),loss of sensation
gastroesophageal reflux disease (gerd),sharp chest pain
gastroesophageal reflux disease (gerd),chest tightness
gastroesophageal reflux disease (gerd),hoarse voice
gastroesophageal reflux disease (gerd),cough
gastroesophageal reflux disease (gerd),difficulty in swallowing
gastroesophageal reflux disease (gerd),sharp abdominal pain
gastroesophageal reflux disease (gerd),nausea
gastroesophageal reflux disease (gerd),regurgitation
gastroesophageal reflux disease (gerd),burning abdominal pain
gastroesophageal reflux disease (gerd),regurgitation.1
vitreous hemorrhage,diminished vision
vitreous hemorrhage,symptoms of eye
vitreous hemorrhage,pain in eye
vitreous hemorrhage,spots or clouds in vision
vitreous hemorrhage,lacrimation
vitreous hemorrhage,blindness
poisoning due to antimicrobial drugs,shortness of breath
poisoning due to antimicrobial drugs,abnormal involuntary movements
poisoning due to antimicrobial drugs,peripheral edema
poisoning due to antimicrobial drugs,problems with movement
poisoning due to antimicrobial drugs,allergic reaction
poisoning due to antimicrobial drugs,skin rash
open wound of the mouth,lip swelling
open wound of the mouth,toothache
open wound of the mouth,mouth ulcer
open wound of the mouth,peripheral edema
open wound of the mouth,tongue lesions
open wound of the mouth,seizures
scleroderma,feeling ill
scleroderma,lip swelling
scleroderma,abnormal appearing skin
scleroderma,skin lesion
scleroderma,skin growth
scleroderma,itching of skin
scleroderma,skin dryness
scleroderma,peeling
scleroderma,scaliness
scleroderma,or roughness
scleroderma,skin irritation
myasthenia gravis,shortness of breath
myasthenia gravis,dizziness
myasthenia gravis,double vision
myasthenia gravis,weakness
myasthenia gravis,slurring words
myasthenia gravis,fatigue
myasthenia gravis,coughing up sputum
hypoglycemia,depressive or psychotic symptoms
hypoglycemia,dizziness
hypoglycemia,abnormal involuntary movements
hypoglycemia,fainting
hypoglycemia,feeling ill
hypoglycemia,nausea
hypoglycemia,problems with movement
hypoglycemia,weakness
hypoglycemia,decreased appetite
hypoglycemia,seizures
hypoglycemia,sleepiness
hypoglycemia,sweating
idiopathic absence of menstruation,sharp abdominal pain
idiopathic absence of menstruation,nausea
idiopathic absence of menstruation,vaginal itching
idiopathic absence of menstruation,lower abdominal pain
idiopathic absence of menstruation,pelvic pain
idiopathic absence of menstruation,heartburn
idiopathic absence of menstruation,pain or soreness of breast
idiopathic absence of menstruation,absence of menstruation
idiopathic absence of menstruation,long menstrual periods
dislocation of the ankle,emotional symptoms
dislocation of the ankle,foot or toe pain
dislocation of the ankle,ankle pain
dislocation of the ankle,ankle swelling
carbon monoxide poisoning,depressive or psychotic symptoms
carbon monoxide poisoning,dizziness
carbon monoxide poisoning,emotional symptoms
carbon monoxide poisoning,vomiting
carbon monoxide poisoning,headache
carbon monoxide poisoning,nausea
panic attack,anxiety and nervousness
panic attack,shortness of breath
panic attack,sharp chest pain
panic attack,chest tightness
panic attack,irregular heartbeat
panic attack,weakness
panic attack,loss of sensation
plantar fasciitis,knee pain
plantar fasciitis,foot or toe pain
plantar fasciitis,ankle pain
plantar fasciitis,bones are painful
plantar fasciitis,problems with movement
plantar fasciitis,muscle pain
plantar fasciitis,ankle swelling
hyperopia,difficulty speaking
hyperopia,eye deviation
hyperopia,diminished vision
hyperopia,symptoms of eye
hyperopia,spots or clouds in vision
hyperopia,eye redness
poisoning due to sedatives,depression
poisoning due to sedatives,depressive or psychotic symptoms
poisoning due to sedatives,insomnia
poisoning due to sedatives,hostile behavior
poisoning due to sedatives,drug abuse
poisoning due to sedatives,sleepiness
pemphigus,hand or finger pain
pemphigus,abnormal appearing skin
pemphigus,skin lesion
peyronie disease,emotional symptoms
peyronie disease,mass in scrotum
peyronie disease,impotence
peyronie disease,symptoms of prostate
peyronie disease,penis pain
hiatal hernia,sharp chest pain
hiatal hernia,dizziness
hiatal hernia,difficulty in swallowing
hiatal hernia,sharp abdominal pain
hiatal hernia,nausea
hiatal hernia,back pain
hiatal hernia,vomiting blood
hiatal hernia,regurgitation
hiatal hernia,burning abdominal pain
hiatal hernia,heartburn
hiatal hernia,upper abdominal pain
hiatal hernia,regurgitation.1
extrapyramidal effect of drugs,anxiety and nervousness
extrapyramidal effect of drugs,abnormal involuntary movements
extrapyramidal effect of drugs,headache
extrapyramidal effect of drugs,arm stiffness or tightness
extrapyramidal effect of drugs,restlessness
extrapyramidal effect of drugs,seizures
